ID,PartySubTypeID,DistinctPartyRef,PartyTypeID,PartyType
43272,3,43272,2,Entity
43273,3,43273,2,Entity
43274,4,43274,1,Individual
43275,3,43275,2,Entity
43276,3,43276,2,Entity
43277,3,43277,2,Entity
43278,3,43278,2,Entity
43279,4,43279,1,Individual
43280,3,43280,2,Entity
43281,3,43281,2,Entity
43282,3,43282,2,Entity
43283,4,43283,1,Individual
43284,3,43284,2,Entity
43285,1,43285,4,Transport
43286,3,43286,2,Entity
43287,3,43287,2,Entity
43288,4,43288,1,Individual
43289,4,43289,1,Individual
43290,4,43290,1,Individual
43291,4,43291,1,Individual
43296,4,43296,1,Individual
43297,3,43297,2,Entity
43298,4,43298,1,Individual
43316,4,43316,1,Individual
43317,3,43317,2,Entity
43318,3,43318,2,Entity
43319,3,43319,2,Entity
43320,4,43320,1,Individual
43321,3,43321,2,Entity
43336,3,43336,2,Entity
43337,3,43337,2,Entity
43338,3,43338,2,Entity
43356,4,43356,1,Individual
43376,4,43376,1,Individual
43377,4,43377,1,Individual
43378,4,43378,1,Individual
43379,3,43379,2,Entity
43380,4,43380,1,Individual
43396,3,43396,2,Entity
43416,3,43416,2,Entity
43417,4,43417,1,Individual
43418,4,43418,1,Individual
43419,4,43419,1,Individual
43420,3,43420,2,Entity
43456,3,43456,2,Entity
43457,3,43457,2,Entity
43476,4,43476,1,Individual
43516,4,43516,1,Individual
43517,4,43517,1,Individual
43519,3,43519,2,Entity
43520,4,43520,1,Individual
43521,4,43521,1,Individual
43522,3,43522,2,Entity
43536,3,43536,2,Entity
43537,3,43537,2,Entity
43538,4,43538,1,Individual
43539,4,43539,1,Individual
43540,4,43540,1,Individual
43541,4,43541,1,Individual
43542,4,43542,1,Individual
43543,4,43543,1,Individual
43544,4,43544,1,Individual
43545,3,43545,2,Entity
43556,3,43556,2,Entity
43557,3,43557,2,Entity
43596,4,43596,1,Individual
43598,4,43598,1,Individual
43616,4,43616,1,Individual
43636,4,43636,1,Individual
43637,4,43637,1,Individual
43736,4,43736,1,Individual
43756,4,43756,1,Individual
43776,4,43776,1,Individual
43777,4,43777,1,Individual
43796,4,43796,1,Individual
43797,4,43797,1,Individual
43816,4,43816,1,Individual
43817,4,43817,1,Individual
43836,4,43836,1,Individual
43837,4,43837,1,Individual
43838,4,43838,1,Individual
43841,4,43841,1,Individual
43842,3,43842,2,Entity
43843,4,43843,1,Individual
43844,4,43844,1,Individual
43845,4,43845,1,Individual
43846,4,43846,1,Individual
43856,3,43856,2,Entity
43857,3,43857,2,Entity
43858,3,43858,2,Entity
43859,3,43859,2,Entity
43876,4,43876,1,Individual
43916,4,43916,1,Individual
43917,4,43917,1,Individual
43976,3,43976,2,Entity
43977,4,43977,1,Individual
43996,3,43996,2,Entity
43997,3,43997,2,Entity
43998,3,43998,2,Entity
43999,3,43999,2,Entity
44000,3,44000,2,Entity
44016,4,44016,1,Individual
44017,4,44017,1,Individual
44018,3,44018,2,Entity
44019,4,44019,1,Individual
44020,3,44020,2,Entity
44021,3,44021,2,Entity
44022,3,44022,2,Entity
44023,4,44023,1,Individual
44024,3,44024,2,Entity
44025,4,44025,1,Individual
44026,4,44026,1,Individual
44027,4,44027,1,Individual
44028,3,44028,2,Entity
44029,4,44029,1,Individual
44030,3,44030,2,Entity
44031,3,44031,2,Entity
44032,3,44032,2,Entity
44033,3,44033,2,Entity
44034,3,44034,2,Entity
44035,3,44035,2,Entity
44036,3,44036,2,Entity
44038,3,44038,2,Entity
44039,3,44039,2,Entity
44041,3,44041,2,Entity
44056,4,44056,1,Individual
44076,3,44076,2,Entity
44077,3,44077,2,Entity
44078,3,44078,2,Entity
44079,3,44079,2,Entity
44080,3,44080,2,Entity
44081,3,44081,2,Entity
44082,3,44082,2,Entity
44083,3,44083,2,Entity
44084,3,44084,2,Entity
44085,3,44085,2,Entity
44086,3,44086,2,Entity
44087,3,44087,2,Entity
44088,3,44088,2,Entity
44089,3,44089,2,Entity
44090,3,44090,2,Entity
44091,3,44091,2,Entity
44092,3,44092,2,Entity
44093,3,44093,2,Entity
44094,3,44094,2,Entity
44095,3,44095,2,Entity
44096,3,44096,2,Entity
44097,4,44097,1,Individual
44098,4,44098,1,Individual
44099,3,44099,2,Entity
44118,3,44118,2,Entity
44119,3,44119,2,Entity
44139,3,44139,2,Entity
44140,3,44140,2,Entity
44141,3,44141,2,Entity
44142,4,44142,1,Individual
44143,3,44143,2,Entity
44144,4,44144,1,Individual
44145,3,44145,2,Entity
44146,3,44146,2,Entity
44147,4,44147,1,Individual
44149,4,44149,1,Individual
44151,3,44151,2,Entity
44157,4,44157,1,Individual
44158,3,44158,2,Entity
44159,3,44159,2,Entity
44160,3,44160,2,Entity
44161,3,44161,2,Entity
44164,3,44164,2,Entity
44196,4,44196,1,Individual
44197,3,44197,2,Entity
44198,3,44198,2,Entity
44199,3,44199,2,Entity
44200,3,44200,2,Entity
44201,3,44201,2,Entity
44202,3,44202,2,Entity
44203,3,44203,2,Entity
44204,3,44204,2,Entity
44205,3,44205,2,Entity
44206,3,44206,2,Entity
44207,3,44207,2,Entity
44208,3,44208,2,Entity
44209,3,44209,2,Entity
44210,3,44210,2,Entity
44211,3,44211,2,Entity
44212,1,44212,4,Transport
44213,3,44213,2,Entity
44214,1,44214,4,Transport
44215,3,44215,2,Entity
44216,3,44216,2,Entity
44217,4,44217,1,Individual
44218,3,44218,2,Entity
44219,3,44219,2,Entity
44220,4,44220,1,Individual
44221,3,44221,2,Entity
44222,4,44222,1,Individual
44223,3,44223,2,Entity
44225,4,44225,1,Individual
44227,3,44227,2,Entity
44229,4,44229,1,Individual
44230,4,44230,1,Individual
44231,4,44231,1,Individual
44232,4,44232,1,Individual
44236,3,44236,2,Entity
44237,3,44237,2,Entity
44238,3,44238,2,Entity
44239,3,44239,2,Entity
44240,3,44240,2,Entity
44241,3,44241,2,Entity
44242,3,44242,2,Entity
44243,3,44243,2,Entity
44244,3,44244,2,Entity
44245,1,44245,4,Transport
44246,1,44246,4,Transport
44247,3,44247,2,Entity
44248,1,44248,4,Transport
44249,3,44249,2,Entity
44250,1,44250,4,Transport
44251,1,44251,4,Transport
44252,3,44252,2,Entity
44253,1,44253,4,Transport
44254,3,44254,2,Entity
44255,1,44255,4,Transport
44256,1,44256,4,Transport
44257,3,44257,2,Entity
44258,3,44258,2,Entity
44259,3,44259,2,Entity
44261,3,44261,2,Entity
44262,3,44262,2,Entity
44263,3,44263,2,Entity
44264,3,44264,2,Entity
44265,3,44265,2,Entity
44266,3,44266,2,Entity
44267,3,44267,2,Entity
44269,3,44269,2,Entity
44270,3,44270,2,Entity
44271,3,44271,2,Entity
44272,3,44272,2,Entity
44273,1,44273,4,Transport
44274,3,44274,2,Entity
44275,3,44275,2,Entity
44276,1,44276,4,Transport
44277,3,44277,2,Entity
44278,1,44278,4,Transport
44279,1,44279,4,Transport
44280,3,44280,2,Entity
44281,3,44281,2,Entity
44283,3,44283,2,Entity
44284,3,44284,2,Entity
44285,3,44285,2,Entity
44286,3,44286,2,Entity
44287,3,44287,2,Entity
44288,3,44288,2,Entity
44289,3,44289,2,Entity
44290,4,44290,1,Individual
44291,4,44291,1,Individual
44292,4,44292,1,Individual
44293,4,44293,1,Individual
44294,4,44294,1,Individual
44295,4,44295,1,Individual
44296,3,44296,2,Entity
44297,3,44297,2,Entity
44298,3,44298,2,Entity
44299,3,44299,2,Entity
44300,3,44300,2,Entity
44301,3,44301,2,Entity
44316,4,44316,1,Individual
44317,3,44317,2,Entity
44319,3,44319,2,Entity
44320,3,44320,2,Entity
44336,3,44336,2,Entity
44416,4,44416,1,Individual
44417,4,44417,1,Individual
44418,4,44418,1,Individual
44419,4,44419,1,Individual
44437,3,44437,2,Entity
44438,4,44438,1,Individual
44439,4,44439,1,Individual
44440,4,44440,1,Individual
44441,4,44441,1,Individual
44442,4,44442,1,Individual
44443,4,44443,1,Individual
44444,4,44444,1,Individual
44445,4,44445,1,Individual
44447,3,44447,2,Entity
44448,3,44448,2,Entity
44449,3,44449,2,Entity
44450,3,44450,2,Entity
44451,3,44451,2,Entity
44452,3,44452,2,Entity
44453,3,44453,2,Entity
44454,3,44454,2,Entity
44455,3,44455,2,Entity
44456,3,44456,2,Entity
44457,3,44457,2,Entity
44458,3,44458,2,Entity
44459,3,44459,2,Entity
44460,3,44460,2,Entity
44461,3,44461,2,Entity
44462,3,44462,2,Entity
44463,3,44463,2,Entity
44464,3,44464,2,Entity
44465,3,44465,2,Entity
44466,3,44466,2,Entity
44467,3,44467,2,Entity
44468,3,44468,2,Entity
44469,3,44469,2,Entity
44470,3,44470,2,Entity
44471,3,44471,2,Entity
44472,3,44472,2,Entity
44473,3,44473,2,Entity
44474,3,44474,2,Entity
44475,3,44475,2,Entity
44477,4,44477,1,Individual
44480,4,44480,1,Individual
44481,4,44481,1,Individual
44482,4,44482,1,Individual
44483,4,44483,1,Individual
44484,4,44484,1,Individual
44485,4,44485,1,Individual
44486,4,44486,1,Individual
44487,4,44487,1,Individual
44488,4,44488,1,Individual
44489,4,44489,1,Individual
44490,4,44490,1,Individual
44491,4,44491,1,Individual
44496,4,44496,1,Individual
44497,4,44497,1,Individual
44499,4,44499,1,Individual
44519,4,44519,1,Individual
44520,3,44520,2,Entity
44521,3,44521,2,Entity
44522,4,44522,1,Individual
44523,3,44523,2,Entity
44524,4,44524,1,Individual
44525,3,44525,2,Entity
44538,4,44538,1,Individual
44539,4,44539,1,Individual
44540,4,44540,1,Individual
44541,3,44541,2,Entity
44542,3,44542,2,Entity
44544,3,44544,2,Entity
44558,4,44558,1,Individual
44559,4,44559,1,Individual
44560,4,44560,1,Individual
44561,4,44561,1,Individual
44562,4,44562,1,Individual
44578,3,44578,2,Entity
44579,3,44579,2,Entity
44580,2,44580,4,Transport
44581,4,44581,1,Individual
44582,4,44582,1,Individual
44583,4,44583,1,Individual
44584,4,44584,1,Individual
44585,4,44585,1,Individual
44598,4,44598,1,Individual
44599,3,44599,2,Entity
44600,3,44600,2,Entity
44601,3,44601,2,Entity
44602,4,44602,1,Individual
44603,4,44603,1,Individual
44604,3,44604,2,Entity
44605,3,44605,2,Entity
44618,4,44618,1,Individual
44619,3,44619,2,Entity
44620,3,44620,2,Entity
44621,4,44621,1,Individual
44622,4,44622,1,Individual
44623,3,44623,2,Entity
44624,4,44624,1,Individual
44625,3,44625,2,Entity
44638,3,44638,2,Entity
44658,4,44658,1,Individual
44659,4,44659,1,Individual
44660,3,44660,2,Entity
44661,3,44661,2,Entity
44662,3,44662,2,Entity
44678,4,44678,1,Individual
44679,4,44679,1,Individual
44680,4,44680,1,Individual
44681,4,44681,1,Individual
44682,3,44682,2,Entity
44683,4,44683,1,Individual
44684,4,44684,1,Individual
44685,4,44685,1,Individual
44686,4,44686,1,Individual
44687,4,44687,1,Individual
44688,4,44688,1,Individual
44689,4,44689,1,Individual
44718,4,44718,1,Individual
44720,3,44720,2,Entity
44721,3,44721,2,Entity
44739,3,44739,2,Entity
44758,3,44758,2,Entity
44778,4,44778,1,Individual
44779,4,44779,1,Individual
44780,4,44780,1,Individual
44782,3,44782,2,Entity
44783,4,44783,1,Individual
44784,3,44784,2,Entity
44785,3,44785,2,Entity
44786,3,44786,2,Entity
44787,3,44787,2,Entity
44788,4,44788,1,Individual
44801,3,44801,2,Entity
44802,4,44802,1,Individual
44803,4,44803,1,Individual
44804,3,44804,2,Entity
44805,3,44805,2,Entity
44807,4,44807,1,Individual
44821,3,44821,2,Entity
44822,3,44822,2,Entity
44823,3,44823,2,Entity
44824,3,44824,2,Entity
44825,3,44825,2,Entity
44841,3,44841,2,Entity
44842,3,44842,2,Entity
44843,3,44843,2,Entity
44844,3,44844,2,Entity
44845,3,44845,2,Entity
44846,3,44846,2,Entity
44847,3,44847,2,Entity
44848,3,44848,2,Entity
44849,3,44849,2,Entity
44850,3,44850,2,Entity
44851,3,44851,2,Entity
44852,3,44852,2,Entity
44853,3,44853,2,Entity
44854,3,44854,2,Entity
44855,4,44855,1,Individual
44856,4,44856,1,Individual
44857,4,44857,1,Individual
44858,3,44858,2,Entity
44861,3,44861,2,Entity
44862,3,44862,2,Entity
44864,4,44864,1,Individual
44865,4,44865,1,Individual
44866,3,44866,2,Entity
44867,3,44867,2,Entity
44869,3,44869,2,Entity
44870,3,44870,2,Entity
44871,3,44871,2,Entity
44872,3,44872,2,Entity
44873,3,44873,2,Entity
44875,3,44875,2,Entity
44876,3,44876,2,Entity
44877,3,44877,2,Entity
44878,3,44878,2,Entity
44879,3,44879,2,Entity
44880,3,44880,2,Entity
44881,3,44881,2,Entity
44882,4,44882,1,Individual
44883,3,44883,2,Entity
44884,3,44884,2,Entity
44901,4,44901,1,Individual
44902,4,44902,1,Individual
44903,4,44903,1,Individual
44904,4,44904,1,Individual
44905,4,44905,1,Individual
44906,4,44906,1,Individual
44907,4,44907,1,Individual
44908,4,44908,1,Individual
44909,4,44909,1,Individual
44910,4,44910,1,Individual
44911,4,44911,1,Individual
44912,3,44912,2,Entity
44913,3,44913,2,Entity
44914,4,44914,1,Individual
44915,3,44915,2,Entity
44916,3,44916,2,Entity
44917,3,44917,2,Entity
44921,3,44921,2,Entity
44922,4,44922,1,Individual
44923,4,44923,1,Individual
44924,4,44924,1,Individual
44925,4,44925,1,Individual
44926,3,44926,2,Entity
44927,4,44927,1,Individual
44928,4,44928,1,Individual
44929,4,44929,1,Individual
44930,4,44930,1,Individual
44931,4,44931,1,Individual
44932,4,44932,1,Individual
44941,3,44941,2,Entity
44961,4,44961,1,Individual
44962,4,44962,1,Individual
44963,3,44963,2,Entity
44964,3,44964,2,Entity
44965,3,44965,2,Entity
44966,3,44966,2,Entity
44967,3,44967,2,Entity
44968,3,44968,2,Entity
44969,3,44969,2,Entity
44970,3,44970,2,Entity
44971,3,44971,2,Entity
44972,4,44972,1,Individual
44973,3,44973,2,Entity
44974,4,44974,1,Individual
44975,3,44975,2,Entity
44976,3,44976,2,Entity
44977,3,44977,2,Entity
44978,3,44978,2,Entity
44979,3,44979,2,Entity
44980,3,44980,2,Entity
44982,4,44982,1,Individual
44983,3,44983,2,Entity
44984,3,44984,2,Entity
44985,3,44985,2,Entity
44986,3,44986,2,Entity
44987,3,44987,2,Entity
44988,3,44988,2,Entity
44989,3,44989,2,Entity
44990,3,44990,2,Entity
44991,4,44991,1,Individual
44992,3,44992,2,Entity
44993,3,44993,2,Entity
44994,3,44994,2,Entity
44995,3,44995,2,Entity
44996,3,44996,2,Entity
44997,3,44997,2,Entity
44998,3,44998,2,Entity
44999,3,44999,2,Entity
45000,3,45000,2,Entity
45001,3,45001,2,Entity
45002,4,45002,1,Individual
45003,3,45003,2,Entity
45004,4,45004,1,Individual
45005,3,45005,2,Entity
45006,3,45006,2,Entity
45007,1,45007,4,Transport
45008,3,45008,2,Entity
45009,3,45009,2,Entity
45010,3,45010,2,Entity
45011,3,45011,2,Entity
45012,3,45012,2,Entity
45013,3,45013,2,Entity
45014,3,45014,2,Entity
45015,4,45015,1,Individual
45016,3,45016,2,Entity
45017,3,45017,2,Entity
45018,4,45018,1,Individual
45019,4,45019,1,Individual
45020,4,45020,1,Individual
45021,3,45021,2,Entity
45022,3,45022,2,Entity
45023,3,45023,2,Entity
45024,3,45024,2,Entity
45025,3,45025,2,Entity
45026,3,45026,2,Entity
45027,3,45027,2,Entity
45028,3,45028,2,Entity
45029,3,45029,2,Entity
45031,3,45031,2,Entity
45033,3,45033,2,Entity
45034,1,45034,4,Transport
45035,3,45035,2,Entity
45036,3,45036,2,Entity
45037,3,45037,2,Entity
45038,3,45038,2,Entity
45039,3,45039,2,Entity
45040,3,45040,2,Entity
45041,3,45041,2,Entity
45043,3,45043,2,Entity
45044,4,45044,1,Individual
45045,3,45045,2,Entity
45046,4,45046,1,Individual
45047,3,45047,2,Entity
45048,4,45048,1,Individual
45049,3,45049,2,Entity
45051,4,45051,1,Individual
45052,4,45052,1,Individual
45053,4,45053,1,Individual
45054,3,45054,2,Entity
45055,3,45055,2,Entity
45056,4,45056,1,Individual
45057,4,45057,1,Individual
45058,4,45058,1,Individual
45059,3,45059,2,Entity
45060,4,45060,1,Individual
45061,3,45061,2,Entity
45062,3,45062,2,Entity
45063,3,45063,2,Entity
45065,4,45065,1,Individual
45066,4,45066,1,Individual
45067,4,45067,1,Individual
45068,3,45068,2,Entity
45069,3,45069,2,Entity
45070,3,45070,2,Entity
45071,3,45071,2,Entity
45072,3,45072,2,Entity
45073,4,45073,1,Individual
45074,3,45074,2,Entity
45075,3,45075,2,Entity
45081,4,45081,1,Individual
45082,4,45082,1,Individual
45083,4,45083,1,Individual
45084,3,45084,2,Entity
45085,3,45085,2,Entity
45086,3,45086,2,Entity
45087,3,45087,2,Entity
45088,3,45088,2,Entity
45090,3,45090,2,Entity
45091,3,45091,2,Entity
45092,4,45092,1,Individual
45093,4,45093,1,Individual
45108,4,45108,1,Individual
45128,4,45128,1,Individual
45129,4,45129,1,Individual
45188,4,45188,1,Individual
45208,3,45208,2,Entity
45209,3,45209,2,Entity
45211,3,45211,2,Entity
45212,3,45212,2,Entity
45213,4,45213,1,Individual
45229,4,45229,1,Individual
45230,3,45230,2,Entity
45231,3,45231,2,Entity
45248,4,45248,1,Individual
45249,3,45249,2,Entity
45250,4,45250,1,Individual
45251,3,45251,2,Entity
45252,3,45252,2,Entity
45253,3,45253,2,Entity
45254,3,45254,2,Entity
45255,3,45255,2,Entity
45256,3,45256,2,Entity
45269,4,45269,1,Individual
45288,3,45288,2,Entity
45289,3,45289,2,Entity
45290,4,45290,1,Individual
45308,3,45308,2,Entity
45309,4,45309,1,Individual
45310,4,45310,1,Individual
45311,4,45311,1,Individual
45312,4,45312,1,Individual
45313,4,45313,1,Individual
45314,3,45314,2,Entity
45315,3,45315,2,Entity
45328,3,45328,2,Entity
45329,1,45329,4,Transport
45330,1,45330,4,Transport
45331,3,45331,2,Entity
45333,3,45333,2,Entity
45348,3,45348,2,Entity
45349,4,45349,1,Individual
45350,4,45350,1,Individual
45351,3,45351,2,Entity
45352,3,45352,2,Entity
45353,3,45353,2,Entity
45354,3,45354,2,Entity
45355,3,45355,2,Entity
45356,3,45356,2,Entity
45357,3,45357,2,Entity
45358,3,45358,2,Entity
45370,3,45370,2,Entity
45373,3,45373,2,Entity
45376,3,45376,2,Entity
45377,3,45377,2,Entity
45379,3,45379,2,Entity
45380,3,45380,2,Entity
45381,3,45381,2,Entity
45389,4,45389,1,Individual
45390,4,45390,1,Individual
45391,4,45391,1,Individual
45392,4,45392,1,Individual
45393,3,45393,2,Entity
45394,4,45394,1,Individual
45395,4,45395,1,Individual
45396,3,45396,2,Entity
45397,4,45397,1,Individual
45398,4,45398,1,Individual
45399,4,45399,1,Individual
45400,3,45400,2,Entity
45401,4,45401,1,Individual
45402,3,45402,2,Entity
45403,3,45403,2,Entity
45404,4,45404,1,Individual
45406,4,45406,1,Individual
45407,3,45407,2,Entity
45408,3,45408,2,Entity
45409,4,45409,1,Individual
45410,4,45410,1,Individual
45429,4,45429,1,Individual
45430,3,45430,2,Entity
45431,4,45431,1,Individual
45468,3,45468,2,Entity
45528,3,45528,2,Entity
45529,3,45529,2,Entity
45530,3,45530,2,Entity
45531,3,45531,2,Entity
45550,3,45550,2,Entity
45551,3,45551,2,Entity
45552,3,45552,2,Entity
45553,3,45553,2,Entity
45554,3,45554,2,Entity
45555,1,45555,4,Transport
45588,3,45588,2,Entity
45589,3,45589,2,Entity
45590,3,45590,2,Entity
45591,3,45591,2,Entity
45592,3,45592,2,Entity
45609,4,45609,1,Individual
45610,4,45610,1,Individual
45611,4,45611,1,Individual
45612,3,45612,2,Entity
45613,3,45613,2,Entity
45614,3,45614,2,Entity
45618,3,45618,2,Entity
45619,3,45619,2,Entity
45620,3,45620,2,Entity
45621,3,45621,2,Entity
45628,3,45628,2,Entity
45629,3,45629,2,Entity
45630,3,45630,2,Entity
45631,3,45631,2,Entity
45632,3,45632,2,Entity
45633,3,45633,2,Entity
45649,4,45649,1,Individual
45650,4,45650,1,Individual
45651,4,45651,1,Individual
45668,4,45668,1,Individual
45669,4,45669,1,Individual
45670,4,45670,1,Individual
45671,4,45671,1,Individual
45672,4,45672,1,Individual
45674,3,45674,2,Entity
45675,4,45675,1,Individual
45677,4,45677,1,Individual
45678,3,45678,2,Entity
45680,4,45680,1,Individual
45690,3,45690,2,Entity
45691,3,45691,2,Entity
45692,3,45692,2,Entity
45693,3,45693,2,Entity
45694,3,45694,2,Entity
45695,3,45695,2,Entity
45696,3,45696,2,Entity
45697,3,45697,2,Entity
45698,3,45698,2,Entity
45699,4,45699,1,Individual
45700,4,45700,1,Individual
45701,3,45701,2,Entity
45702,4,45702,1,Individual
45703,4,45703,1,Individual
45704,4,45704,1,Individual
45705,3,45705,2,Entity
45706,3,45706,2,Entity
45707,3,45707,2,Entity
45708,3,45708,2,Entity
45709,3,45709,2,Entity
45710,4,45710,1,Individual
45711,4,45711,1,Individual
45712,4,45712,1,Individual
45713,3,45713,2,Entity
45714,3,45714,2,Entity
45715,3,45715,2,Entity
45716,3,45716,2,Entity
45717,3,45717,2,Entity
45718,3,45718,2,Entity
45719,3,45719,2,Entity
45720,4,45720,1,Individual
45721,4,45721,1,Individual
45722,4,45722,1,Individual
45723,4,45723,1,Individual
45728,3,45728,2,Entity
45729,3,45729,2,Entity
45730,3,45730,2,Entity
45731,3,45731,2,Entity
45732,3,45732,2,Entity
45733,3,45733,2,Entity
45734,3,45734,2,Entity
45736,3,45736,2,Entity
45737,3,45737,2,Entity
45738,3,45738,2,Entity
45739,3,45739,2,Entity
45740,3,45740,2,Entity
45741,3,45741,2,Entity
45742,3,45742,2,Entity
45743,3,45743,2,Entity
45744,3,45744,2,Entity
45745,3,45745,2,Entity
45746,3,45746,2,Entity
45747,3,45747,2,Entity
45748,4,45748,1,Individual
45749,4,45749,1,Individual
45750,3,45750,2,Entity
45751,3,45751,2,Entity
45752,3,45752,2,Entity
45753,3,45753,2,Entity
45754,3,45754,2,Entity
45755,3,45755,2,Entity
45756,3,45756,2,Entity
45757,3,45757,2,Entity
45758,3,45758,2,Entity
45759,3,45759,2,Entity
45760,3,45760,2,Entity
45761,3,45761,2,Entity
45762,3,45762,2,Entity
45763,3,45763,2,Entity
45764,3,45764,2,Entity
45765,3,45765,2,Entity
45766,3,45766,2,Entity
45767,3,45767,2,Entity
45768,3,45768,2,Entity
45769,3,45769,2,Entity
45770,3,45770,2,Entity
45771,3,45771,2,Entity
45772,4,45772,1,Individual
45773,3,45773,2,Entity
45774,4,45774,1,Individual
45775,3,45775,2,Entity
45778,3,45778,2,Entity
45779,3,45779,2,Entity
45780,3,45780,2,Entity
45781,3,45781,2,Entity
45783,3,45783,2,Entity
45784,3,45784,2,Entity
45785,4,45785,1,Individual
45786,4,45786,1,Individual
45787,3,45787,2,Entity
45788,3,45788,2,Entity
45789,3,45789,2,Entity
45790,3,45790,2,Entity
45791,3,45791,2,Entity
45792,3,45792,2,Entity
45808,3,45808,2,Entity
45809,3,45809,2,Entity
45810,3,45810,2,Entity
45811,3,45811,2,Entity
45812,4,45812,1,Individual
45813,4,45813,1,Individual
45814,4,45814,1,Individual
45819,4,45819,1,Individual
45820,4,45820,1,Individual
45828,4,45828,1,Individual
